/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,812.01,171.70,1062.81,312.54,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,763.76,171.35,949.50,266.61,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,746.19,163.15,892.19,240.55,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,666.83,171.63,756.83,208.75,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,650.03,171.05,708.00,194.81,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,302.27,175.13,384.99,219.38,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,363.70,176.66,422.78,211.47,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,409.91,180.74,454.62,204.67,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,469.90,175.64,504.48,194.21,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,299.12,178.24,348.30,207.89,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006084.png,0.00,179.83,14.71,213.93,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004693.png,430.98,180.71,459.59,197.27,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004678.png,601.38,182.59,620.16,199.51,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003117.png,362.99,194.12,401.02,227.64,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003117.png,0.00,200.53,416.40,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,9.43,210.26,241.03,342.95,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,529.07,189.01,589.38,231.64,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,717.26,167.60,831.21,216.55,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,518.90,186.62,564.38,223.59,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,348.81,190.91,392.47,222.29,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,655.66,177.78,757.31,211.75,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,502.68,182.14,525.08,204.50,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002209.png,629.85,195.79,815.36,304.33,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005566.png,584.57,187.30,617.03,213.72,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005566.png,532.87,183.02,562.75,205.99,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005566.png,297.03,182.01,348.25,209.26,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007371.png,930.89,119.21,1241.00,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007371.png,802.91,157.30,913.74,248.40,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007417.png,198.08,186.90,329.70,244.51,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000378.png,367.13,181.05,505.29,233.31,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000378.png,581.28,174.27,707.53,215.64,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000378.png,619.10,168.59,788.46,234.89,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001066.png,793.26,174.62,1061.42,271.55,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006709.png,675.58,181.39,770.26,244.52,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,734.29,171.18,752.16,187.19,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,689.08,171.38,710.94,190.09,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,0.00,194.14,119.28,273.51,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,522.33,165.60,657.73,256.63,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,381.72,182.25,447.08,218.67,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005200.png,495.06,180.73,536.99,203.72,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003671.png,665.20,178.52,760.87,211.04,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003671.png,650.04,177.13,702.57,196.91,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003665.png,609.68,185.78,638.56,212.92,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007403.png,832.11,196.61,1241.00,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007403.png,67.26,196.70,448.55,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007403.png,445.15,172.10,537.65,242.09,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007403.png,653.46,173.00,704.50,215.11,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007403.png,548.60,168.28,578.39,194.57,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001072.png,656.07,177.53,695.54,208.95,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001072.png,750.57,189.07,936.56,306.80,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001072.png,748.14,177.09,802.09,211.97,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001072.png,837.99,179.42,970.43,242.09,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,592.56,179.15,635.51,219.75,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,295.38,187.26,373.96,226.90,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,347.77,181.61,413.35,217.91,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,676.95,175.34,761.47,214.87,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,671.55,178.83,753.33,213.85,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,651.60,178.08,730.16,207.79,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/007365.png,646.83,176.72,714.44,207.08,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,406.36,172.59,523.27,266.09,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,896.53,186.21,1241.00,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,749.06,196.18,990.51,366.58,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,489.20,183.11,561.01,231.47,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,641.29,177.50,675.14,205.82,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003103.png,0.00,162.71,249.70,304.90,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,798.33,170.20,1241.00,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,725.21,180.47,883.55,281.31,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,692.50,178.30,768.91,240.25,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,373.96,194.37,456.39,250.28,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,493.20,189.54,525.16,213.99,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,637.38,180.69,666.74,204.21,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005572.png,505.67,190.42,535.00,211.52,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004644.png,267.10,189.85,363.89,242.50,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004644.png,381.70,184.31,428.37,217.18,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004644.png,581.15,180.43,598.61,194.26,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002235.png,90.71,187.27,336.77,263.96,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002235.png,498.46,177.70,554.79,194.42,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/003895.png,768.19,182.74,800.65,211.41,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002553.png,186.63,186.76,468.47,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002553.png,404.52,158.44,538.53,281.36,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002553.png,498.55,170.13,583.22,247.06,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002553.png,593.92,180.69,645.11,214.16,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,689.71,191.12,879.17,318.18,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,576.03,192.17,641.79,236.56,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,521.45,186.04,590.62,216.04,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,635.91,184.94,709.21,217.66,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,691.04,185.85,756.58,215.26,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,751.37,185.94,800.27,210.45,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004122.png,785.84,179.49,847.94,207.60,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000344.png,568.95,178.57,623.17,231.06,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000344.png,298.84,181.69,412.05,256.50,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000344.png,501.65,175.60,534.94,199.23,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000344.png,1104.69,160.40,1241.00,204.89,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006735.png,235.06,186.69,490.27,358.89,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006735.png,476.29,189.64,556.59,253.18,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006735.png,569.48,189.33,597.28,211.86,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006735.png,1145.02,114.32,1241.00,276.27,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,0.00,193.76,184.23,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,733.06,174.60,845.31,256.94,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,91.61,203.27,368.68,352.92,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,286.76,192.46,447.46,287.27,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,539.26,185.06,579.06,213.17,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,718.12,188.84,784.15,235.91,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,706.54,184.27,756.48,225.58,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,700.32,184.25,739.59,216.86,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000350.png,599.11,183.25,620.52,199.54,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,574.50,177.83,631.23,223.94,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,117.89,187.45,382.34,331.70,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,214.32,180.18,427.26,282.18,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,363.08,180.55,487.20,235.36,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,423.92,175.73,524.84,219.72,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,497.53,174.11,568.24,203.61,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,757.28,184.27,945.35,293.44,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,669.79,181.65,722.44,218.91,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,590.33,176.42,627.08,209.95,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,38.85,181.77,161.50,229.74,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006721.png,222.42,178.33,303.86,211.17,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005228.png,53.26,176.83,145.01,215.88,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005228.png,97.91,165.86,173.66,197.87,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005228.png,567.01,171.38,627.90,232.08,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/005228.png,208.65,167.48,252.09,192.02,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,732.78,171.33,749.99,186.67,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,691.02,171.38,710.77,189.32,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,0.00,197.65,44.08,275.02,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,574.25,165.15,682.66,240.78,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,361.23,182.81,431.96,221.34,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002547.png,486.39,181.06,531.01,205.11,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004650.png,667.94,189.97,799.15,241.32,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004888.png,801.60,174.97,1122.68,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004888.png,0.00,188.64,448.60,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/004888.png,638.03,177.37,672.54,200.23,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002221.png,614.51,173.58,638.91,196.17,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002221.png,792.10,142.11,1128.15,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002221.png,699.18,171.22,797.14,252.20,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002221.png,675.93,179.63,723.06,217.45,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/002221.png,668.45,177.30,714.44,211.34,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,802.19,179.66,1215.72,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,727.10,175.80,850.38,268.97,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,287.91,192.45,410.83,268.24,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,476.44,185.82,514.11,213.47,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,641.83,173.90,675.50,200.56,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/006047.png,493.61,184.59,527.42,207.85,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/001728.png,91.01,200.84,222.95,259.01,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,0.00,189.20,358.69,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,202.44,187.74,489.44,360.05,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,658.94,178.33,734.47,232.89,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,756.68,184.51,1183.50,374.00,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,350.21,186.59,496.65,281.86,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,310.31,169.04,346.65,285.51,Pedestrian
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,356.71,171.27,375.91,262.18,Pedestrian
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,532.15,178.61,570.19,213.40,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,640.97,178.24,686.49,214.17,Car
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,358.58,173.80,381.52,267.13,Pedestrian
/Users/jamesmccrory/faster_r-cnn/my_implementation/kitti-object-detection/kitti_single/training/image_2/000436.png,629.66,175.32,656.15,202.35,Car
